date,id,content,username,likeCount,retweetCount
2022-12-05 10:52:06+00:00,1599718249616363520,"Schlimmer als #Twitter: #ElonMusk könnte seine Plattform ruinieren. Doch auf den möglichen Nachfolger #Mastodon hat die Rechtsordnung keine gute Antwort, schreibt @hwieduwilt in einem Gastbeitrag für @faznet: https://t.co/61nDMcLsYs",FAZ_Top,1,0
2022-12-05 10:48:59+00:00,1599717464807739392,"To remain connected on Twitter, please follow me on @Jaycosm💫 
I am merging multiple accounts there.

Although I have set up residence on #Mastodon, many great connections remain on #Twitter.

This @JayRobbie account will be parked indefinitely.",JayRobbie,1,0
2022-12-05 10:47:32+00:00,1599717100909744129,"Interesting. I didn't know that the https://t.co/eA8TAOXZ4Z Mastodon server had had a couple of security issues:

(From the Zero-day newsletter by Ravie Lakshmanan: https://t.co/6GeLgA5I1V)

#Cybersecurity #infosec #mastodon https://t.co/M54hupvA11",daveunderwood,0,0
2022-12-05 10:46:08+00:00,1599716745207349248,"@ellen_sch @Twitter Ab zu #Mastodon, da hast du vor diesen ""Gestalten"" garantiert Ruhe. 😎",dabi_1001,0,0
2022-12-05 10:42:34+00:00,1599715851250196480,"@henningtillmann Dann gehen Sie doch zu #Mastodon, da finden Sie auch fast ausschließlich gleichgesinnte Menschn ohne diese unsäglichen und lästigen Gegenmeinungen!",VOSP10,7,0
2022-12-05 10:33:12+00:00,1599713490582773760,"He escrito un toot con una falta ortográfica grave y no ha venido nadie a ponerme en ridículo... Además he podido editarlo para subsanarlo... Me encanta #Mastodon 🥲

https://t.co/oHGjC3FTpG",SantiAlone_,1,0
2022-12-05 10:31:17+00:00,1599713008631963648,"📢We are at #Mastodon!

Since today you can engage with our content and stay updated about the latest #Science4Policy news on our Mastodon profile as well!

👉Follow, reblog, tooth: @SAPEA@eupolicy.social
https://t.co/XPwVXmkvnT

#scienceadvice https://t.co/eIdPJcNQ0Y",SAPEAnews,3,1
2022-12-05 10:28:21+00:00,1599712272942653440,"Blogophilie: Fundstücke von @MissBooleana im Netz: darunter Wissensbücher und Literatur, Ukraine, Fußball-WM, #Mastodon und alternative Suchmaschinen
https://t.co/PAgLQRSaVs",Elementar_Lesen,2,0
2022-12-05 10:19:56+00:00,1599710155347677184,"Hint: Wenn Ihr noch einen Server sucht, auf dem Ihr es Euch im #Fediverse gemütlich machen könnt, schaut Euch Accounts im #mastodir-Verzeichnis an und lasst Euch inspirieren: 
https://t.co/1Pz2Em2Vop

#mastodon #MastodonMonday #mastodonmigration",SandraSchink,0,0
2022-12-05 10:17:11+00:00,1599709462394155008,"@PatrickBernau Ich hab gerade auch meine ersten Erfahrungen mit einem beanstandeten politischen Tröt gemacht, der total harmlos war, aber gelöscht wurde. Einspruch bisher unbearbeitet. Die Sache mit den Regeln und den Fürsten ist nicht gut. #Mastodon",Mama_arbeitet,2,0
2022-12-05 10:16:35+00:00,1599709311470432257,"Compte à suivre sur #Mastodon de @nico_lambert
#mastodonmigration

https://t.co/zenAnemNBC",DavidJohnTarhn,2,0
2022-12-05 10:14:45+00:00,1599708850361442304,"I am getting SOOOOO sick of this vibe over here on #mastodon / in the #fediverse 

NOTES:

• role of Khan played by #SpaceKaren

• let's keep this matrix healthy &amp; stable

#TwitterMigration 
#TwitterExodous … https://t.co/sJzrpy2Txc https://t.co/ImY3OwDGBk",JPWP,0,0
2022-12-05 10:13:52+00:00,1599708625232187392,"Schlimmer als #Twitter: #ElonMusk könnte seine Plattform ruinieren. Doch auf den möglichen Nachfolger #Mastodon hat die Rechtsordnung keine gute Antwort, schreibt @hwieduwilt in einem Gastbeitrag für @faznet: https://t.co/F6cqw6m7Bh",FAZ_Finance,14,3
2022-12-05 10:13:51+00:00,1599708624355573760,"Schlimmer als #Twitter: #ElonMusk könnte seine Plattform ruinieren. Doch auf den möglichen Nachfolger #Mastodon hat die Rechtsordnung keine gute Antwort, schreibt @hwieduwilt in einem Gastbeitrag für @faznet: https://t.co/3uHnIFxQbo",FAZ_Wirtschaft,2,0
2022-12-05 10:13:28+00:00,1599708527249215489,"All recipes come with simple ingredients and easy instructions ̔and you can download everything today for free.
Sounds good? 👍

#utc #fdmprinter #3dprinter #printer #mastodon #linkedin #andherraj #mystaclips https://t.co/FBVOIBcEjC",AAkongjon,1,0
2022-12-05 10:13:19+00:00,1599708488023810048,"Auch interessant, dass die #sinnbefreite Nutzung von #hashtags auch hier bei #mastodon weitergeht. #warum?",maalb,0,0
2022-12-05 10:13:18+00:00,1599708484483907586,"Vor allem bei zitierenden Retweets ist mir auf #Mastodon noch nicht klar, unter welchen Bedingungen erst der zitierte und dann der zitierende Tweet getutet wird: Das sieht ggf. so aus, als wollte ich etwas verbreiten, was ich vielleicht kritisch kommentieren möchte. 🤔",ClausKullak,2,0
2022-12-05 10:13:16+00:00,1599708474555871233,"Wir sind nun übrigens auch bei #mastodon: Informationen über unsere Aktivitäten und Wissen über das östliche Europa gibt es dort ab sofort unter ""@dgo_berlin@mstdn.social""!",DGO_Berlin,5,0
2022-12-05 10:11:01+00:00,1599707910073831424,@Erwin3e @veen_els @huisdoktertim Hij voelt de bui al hangen. Met zijn #mastodon accountje. De schuilkelder voor fout links.,Vetustioribus,4,0
2022-12-05 10:10:56+00:00,1599707887542026240,No os perdáis este excelente artículo de @LluisMontoliu sobre #Mastodon. https://t.co/v7sJ9YU0VV,pgonzrodriguez,7,5
2022-12-05 10:09:31+00:00,1599707532960092160,"ヽ(^o^)丿 #Mastodon #マストドン 
https://t.co/cp3OFO81na",aniyomechan,0,0
2022-12-05 10:09:11+00:00,1599707450235650049,"TT Twitter #Italia 11:09:
1 #Sanremo2023
2 #5dicembre
3 Paola
4 #FranciaPolonia
5 #Schlein
6 #FRAPOL
7 #Mastodon
8 Amadeus
9 Articolo 31
10 Grassani
11 buona domenica
12 ELODIE
13 Grignani
14 Cugini di Campagna
15 Renzi
16 Jalisse
17 Rudy
18 Isobel
19 Angelina",TendenzeItalia,0,0
2022-12-05 10:06:38+00:00,1599706805076398081,"Ich lese immer wieder Lästereien, dass #Mastodon ein unglücklicher Name sei, weil der Namensgeber längst ausgestorben ist. Dann war da aber noch die Sache mit den Mastozombies... 🤷‍♀️
#aiArt #Dalle #MastodonMigration #ShitsAndGiggles https://t.co/AP9ShWtU3B",FrauBluecher,4,0
2022-12-05 10:00:58+00:00,1599705381613314048,"Turbulenzen und Chaos bei #Twitter.  Aber gleich den Exit planen? Oder sollten Unternehmen parallel auf #Mastodon aktiv werden? Hier geht es zu unseren Antworten und Empfehlungen 👉 
https://t.co/8QkbKDkSYr ^FO",FlutlichtPR,0,0
2022-12-05 10:00:46+00:00,1599705330920787973,"Entschuldigung, da fehlte ein Wort
(Auf #Mastodon kann man übrigens korrigieren.😉)
👇
""Es sind mMn solche Accounts, welche - nur wegen einer angeborenen Eigenschaft - mehr oder weniger sublim - Stimmung gegen Menschen wie mich machen.""",AndreaBullmer,1,0
2022-12-05 10:00:16+00:00,1599705205721169920,"@ZwetanL @DerNils75 Hören Sie auf, hier Ihre Beleidigungen, Ihren Hass und Ihre Hetze zu verbreiten.
Schon im friedliebenden #Mastodon versucht?",mommsbrugger,1,0
2022-12-05 09:59:56+00:00,1599705119570153473,"@Docpierrot1 @ericvernay Et puis @ericvernay, LUI, il est sur #Mastodon, que ça t’inspire ! – c’est mon dernier mois Twitter, alors je me permets d’insister avec mes sabots très légers.",FoucPerotin,1,0
2022-12-05 09:47:34+00:00,1599702009003012099,Tröt! Wir stellen #Mastodon – die Twitter Alternative vor! https://t.co/eO7LwwvjkF https://t.co/fQi5gwf6YB,sandyatwork,0,0
2022-12-05 09:46:01+00:00,1599701619758825472,"J'ai désormais quotidiennement plus de ⭐️faves et de 🔄partages sur #Mastodon que sur #Twitter. 
Et encore, en terme de proportionalité de personnes qui me suivent, 7928🐦 et 961🦣 bah... c'est une viralité d'autant plus forte... ou une disparition forcée des algos (1/2)",ValKphotos,11,0
2022-12-05 09:33:13+00:00,1599698396641521664,"If anyone is thinking of signing up for #Mastodon, I can recommend following the instructions in the link below in order to automatically follow your Twitter contacts who are already signed up. https://t.co/jDDV4fo23a",JeffOllerton,8,2
2022-12-05 09:32:44+00:00,1599698277351710722,"Für alle, die noch hier sind 😉
Die gute @evawolfangel gibt ein kleines 101 fürs #FEDIVERSE: erzählt anhand von drei ProtagonistInnen, die #Mastodon für sich entdeckt haben. #TwitterMigration 
https://t.co/5qxwSn7qe3",Kultanaamio,10,7
2022-12-05 09:30:53+00:00,1599697810022354945,"#10ans et 3205 #tweets  pour @sigogne_bfc  !
#géoservices #biodiversité
Retrouvez-nous aussi sur #LinkedIn https://t.co/Zc9X52p0wE
et #Mastodon https://t.co/5XjumdBuTL https://t.co/rs39sv6SZT",sigogne_bfc,0,0
2022-12-05 09:28:26+00:00,1599697195288039424,"Frage an die #Mastodon-, #Instagram- und #TikTok-Crossposter:
Könnt ihr echt davon leben?",Systemwuermchen,8,1
2022-12-05 09:26:22+00:00,1599696672585498625,"Hoy vengo a ponerlos los dientes largos.

Hace un año me registré en #Mastodon y hará cosa de un mes me mudé de la instancia principal a otra más pequeñita (llevándome todos mis seguidores conmigo).

Comparto algunas de las métricas que más me han llamado la atención.",euklidiadas,18,11
2022-12-05 09:24:06+00:00,1599696104865554432,"Pomimo szczerych chęci i faktu, iż osobista instancja to najwyższy poziom autentyczności, prowadzenie własnego mastodona jest nieopłacalne

To podsumowanie (spontanicznej) miniserii poświęconej własnej instancji #mastodon. https://t.co/v27FNJQDvE",bobiko,0,0
2022-12-05 09:20:50+00:00,1599695280873799680,"Übrigens: Wer sich von #Twitter verabschieden möchte, findet uns jetzt auch bei #Mastodon 👇
https://t.co/zbGUOL6H6v",medieninsider,4,0
2022-12-05 09:19:29+00:00,1599694942863253505,"Follow in https://t.co/ExFOHdmln7

#Mastodon is great.",_mrdonlee,1,0
2022-12-05 09:15:40+00:00,1599693978735345664,You knew it was only a matter of time until the @PrometheusIO exporter would come for the #mastodon API... well done!  https://t.co/GYz2mfU46L,ericschabell,1,0
2022-12-05 09:12:35+00:00,1599693202725797888,"J'ai rédigé un article sur LinkedIn (oui, je sais), à propos de #Mastodon ⤵️
https://t.co/gzuMRftjXH",CMconseils,2,0
2022-12-05 09:12:29+00:00,1599693178621538305,"Jos kiinnostaa, niin täältä löytyy toinen minä: @tuijajii@mastodon.online

Vähän tuo homma on vielä hakusessa, mutta enköhän senkin opi niin kuin muutkin olen oppinut. 
#Mastodon",TuijaJansson,2,0
2022-12-05 09:12:26+00:00,1599693167233708033,"I've moved to a new #Mastodon server. The world's news - especially from more ""fringe"" regions - still gets relayed on Twitter, so I'll keep reading here, but I'll post on Mastodon. Follow me there @GavinChait@wandering.shop",GavinChait,0,0
2022-12-05 09:12:06+00:00,1599693084660473856,"Kluge Analyse von @hwieduwilt zu #Twitter vs #Mastodon unter dem Aspekt von Meinungsfreiheit und Recht.

Die Herausforderungen zentraler und dezentraler Infrastrukturen sind gut dargestellt.

An der Stelle können wir uns aber auch freuen, dass Mastodon in 🇩🇪 den Ursprung hat. ^pb https://t.co/vc2KlLOdx3",c_netz,4,0
2022-12-05 09:10:14+00:00,1599692613128359936,@LozKaye A nice thing on #Mastodon is the ability to edit posts once sent - great for those irrritatingg typoos.,MarkHBurton,2,0
2022-12-05 09:10:00+00:00,1599692553510653952,"You can also follow us on 🐘 #Mastodon
🤖 https://t.co/p67MVW4LHX https://t.co/LctHgLsQ4s",t3extensions,1,0
2022-12-05 09:05:52+00:00,1599691514421993472,"So it seems in @elonmusk's latest move they completely wiped the entire #Twitter cache? My ""mentions"" feed is completely empty across all apps and devices (including web based version of Twitter).

Thankfully I moved to #Mastodon...",alexanderhanff,1,0
2022-12-05 09:05:34+00:00,1599691439922765824,"21 - Mastodon - Crack the Skye

#progrock #progmetal #mastodon https://t.co/Cx70x2yU83",RedshiftBandUK,0,0
2022-12-05 09:04:32+00:00,1599691176759775232,"TT Twitter #Italia 10:04:
1 #Sanremo2023
2 #5dicembre
3 Paola
4 #Mastodon
5 #VivaRai2
6 #FranciaPolonia
7 #Schlein
8 Amadeus
9 Articolo 31
10 Anna Oxa
11 buona domenica
12 ELODIE
13 Grignani
14 Cugini di Campagna
15 Renzi
16 Jalisse
17 Rudy
18 Isobel",TendenzeItalia,0,0
2022-12-05 09:03:54+00:00,1599691020035235842,Yes but we’ve booked open tickets and our cases are packed. #Mastodon https://t.co/RiNDqPjLvh,dr_hurford,1,0
2022-12-05 09:02:57+00:00,1599690780913725440,"@brianmoore666 Have you got onto #Mastodon yet ?
A very different place.",sticklandtim,0,0
2022-12-05 08:59:03+00:00,1599689798046089216,@Jennadee80 Dazu hatte grade jemand eine Umfrage - drüben bei #Mastodon - gemacht: https://t.co/nfj1RiAcIV,muehlenwind,1,0
2022-12-05 08:54:36+00:00,1599688679743959041,"Let’s connect on Mastodon 🐘

https://t.co/S42gHUAtyp

Feel free to follow me there on #Mastodon and drop a comment to say hello 👋

#JoinMastodon @joinmastodon 

https://t.co/0wX6MHhaCH",EhlalouchKhalid,1,0
2022-12-05 08:50:54+00:00,1599687746028642304,"Babylonische Sprachverwirrung,
diffundiert in der Mediasphere ❔

#SocialMedia #Twitter #Mastodon usw. https://t.co/zz0hezxG4r",Industry40,0,0
2022-12-05 08:48:41+00:00,1599687189608427520,"I'm not even sure what it means or how it's pronounced, but it seems the most cool #techtwitter celebs, including most MS tech peeps, chose https://t.co/eIg46ATrmD as their #Mastodon server.",Meligy,2,0
2022-12-05 08:46:04+00:00,1599686533274947586,Me on #Tw vs me on #Mastodon https://t.co/8cPv6UEb9A,floryannelli,11,0
2022-12-05 08:45:58+00:00,1599686504330457088,"Starker Text von @hwieduwilt über #twitter und #Mastodon. Sehr lesenswert! Überschrift ""Schlimmer als Twitter"" finde ich unpassend, aber das Dilemma, auf das das #FEDIVERSE zuläuft, ist sehr überzeugend beschrieben. https://t.co/535uVeVKL7 via @faznet",vogtpost,0,0
2022-12-05 08:45:01+00:00,1599686268564258816,Macht der Einsatz von #Mastodon als #Twitter-Alternative für Unternehmen heute schon Sinn? Hier gibt es Antworten: https://t.co/zEggA3jtyV https://t.co/h07gyqIq92,JRankl,6,1
2022-12-05 08:44:43+00:00,1599686193733828608,"🔥 Edición nº 293 de «WP al día» ya disponible.

🚀 Especial #WordPress y #Mastodon

https://t.co/k1osR8f64v",blogpocket,0,0
2022-12-05 08:44:41+00:00,1599686183856087041,"Hinter unserem fünften Türchen im #Adventskalender bei #Mastodon geht es heute um euch:
https://t.co/ILLsj3OQlq",LaawNrw,2,0
2022-12-05 08:43:12+00:00,1599685808700563456,On parle de #Mastodon pour concurrencer #Twitter... Quelqu'un pour me conseiller un site pour se passer de Wikipédia ? Trop décevant. https://t.co/3qLyeUMuDk,ChloeLommisan,0,0
2022-12-05 08:42:30+00:00,1599685632112340992,"We have a #neo-Confederate at the head of #twitter and he's reached into its history for Deep state nefariousness and he comes up with... #HunterBiden dick pics? #ElonMusk has risen to his level of incompetence, and we live there. Or not, if we are, sensibly, jumping to #mastodon",limitedinc3,0,0
2022-12-05 08:42:01+00:00,1599685512297488385,"Como probablemente sepas, estoy de explorador en la tierra de los mastodontes. Mi último descubrimiento es un botón de compartir en #Mastodon desde un blog de #WordPress. Botón en beta, como dicen los entendidos en la materia.
https://t.co/0o9c5p1kBN https://t.co/MNh5DBLl46",blogpocket,2,1
2022-12-05 08:41:54+00:00,1599685481871990790,@LluisMontoliu @IEOoceanografia @CSIC @Conversation_E @Naukas_com Muchas gracias @LluisMontoliu. Deseando leer tu visión sobre #Mastodon.,PabloOteroT,1,0
2022-12-05 08:38:24+00:00,1599684600439386113,"EIGHT MILLION+ reasons to explore #Mastodon?
No adverts, no algorithms, free-source, decentralised ...
8,104,840 accounts 
+45,517 in the last day
+388,443 in the last week
Avoid the #fascism #Nazi #Swastika #Trump #KanyeWest #racism #homophobia 
https://t.co/baLf44fEku",PostFilm,10,3
2022-12-05 08:33:40+00:00,1599683410502508544,@VRmatkalla saanut oman parodiatilin #mastodon'iin. Postailuja odotellessa. https://t.co/bxyQdu0YYL #somefi,jaoler,0,0
2022-12-05 08:31:09+00:00,1599682779159085057,"RT @gualdo@mastodon.uno
#mastodon e il #fediverso non hanno padroni ma hanno costi, aumentati con la #twittermigration.

Oltre a dire un grandissimo grazie a devol filippodb Snowden e agli altri volontari   sensibilizziamo chi ci s…
https://t.co/GZgKE5c2Pn",sicurezza_info,0,0
2022-12-05 08:25:32+00:00,1599681366039433216,"Migration from Twitter shows no signs of slowing following Musk's takeover: report - Business Insider

#twittermigration continues. I’m on #mastodon, check my bio.  https://t.co/7LHmiSZdJ2",basexperience,0,0
2022-12-05 08:22:49+00:00,1599680680174137344,"Well, let's see how that #Mastodon thing works out. Find me at https://t.co/3oVb74U5UD (@christopher@networkteam.social) on our own brand new instance.",hlubek,0,1
2022-12-05 08:20:28+00:00,1599680089821655041,I’ve migrated to #Mastodon under @FCortesi@ecoevo.social see ya there peeps,FCortesi,1,0
2022-12-05 08:20:22+00:00,1599680065901449216,@EckerleIsabella Sie wollten doch Twitter verlassen? Auf #Mastodon zu wenig Aufmerksamkeit?,fakeaccount1708,0,0
2022-12-05 08:16:40+00:00,1599679131993931776,@ellen_sch @Twitter Auf #Mastodon doch so langweilig 🙄,SchmiddieMaik,38,3
2022-12-05 08:16:24+00:00,1599679067669807106,"RT @joe@mastodon.joedean.dev
A riff on #XKCD 1269, relevant to the #selfhosted #Mastodon #fediverse.
https://t.co/nWRXgaglns https://t.co/joRU0XEPyn",by_caballero,7,0
2022-12-05 08:16:02+00:00,1599678974791073792,"Top 120 Servers on #Mastodon 

See where you want to go; interact (or perhaps change server).

It IS completely free; when prompted to pay, please press $0.

Listed by
- Server
- Country 
- Population
- Server details

→ https://t.co/ecod8VweSk

By https://t.co/hIeuajbbcW",smithographic,0,0
2022-12-05 08:14:05+00:00,1599678483256737792,"@henningtillmann Jeder, der etwas gegen Musk und den anderen hat, soll einfach zu Mastdarm #Mastodon wechseln, anstatt hier rumzuheulen.",BarbarossaSWE,1,0
